account_value,date,daily_return
1000000.0,2021-04-06,
999775.0805932924,2021-04-07,-0.00022491940670765764
999996.1175690844,2021-04-08,0.00022108670248188744
1003253.7230557558,2021-04-09,0.003257618134148821
1003256.2903834343,2021-04-12,2.5590013965626213e-06
1002602.301615715,2021-04-13,-0.0006518661023987571
1000883.3427278516,2021-04-14,-0.0017144972489024912
1004247.4503303907,2021-04-15,0.0033611385652301262
1007413.0080377652,2021-04-16,0.0031521690260034596
1005310.4903965334,2021-04-19,-0.002087046349865007
1001120.1461588435,2021-04-20,-0.004168209003804435
1007356.1879379498,2021-04-21,0.006229064316638722
999555.4847315631,2021-04-22,-0.007743738808369871
1005718.3735230215,2021-04-23,0.0061656295079142165
1003336.123824104,2021-04-26,-0.0023687045614693147
1003456.0444343525,2021-04-27,0.00011952187048902552
994695.9326217229,2021-04-28,-0.008729940749490073
1002131.1358601835,2021-04-29,0.0074748503483508255
998330.121366596,2021-04-30,-0.0037929312418029104
1006193.2358236844,2021-05-03,0.007876266866840398
1004964.8414003026,2021-05-04,-0.0012208335135309722
1005437.864414417,2021-05-05,0.0004706861321190914
1017392.1327543561,2021-05-06,0.011889614229817713
1023055.290989227,2021-05-07,0.0055663475788230166
1014886.669481609,2021-05-10,-0.00798453571333324
1000581.6780845143,2021-05-11,-0.014095161388218314
977081.1378003461,2021-05-12,-0.02348687848168174
993387.9853986889,2021-05-13,0.01668934847627246
1004511.4843406064,2021-05-14,0.011197537221524945
1000084.7764411542,2021-05-17,-0.004406826570388156
991963.7935609319,2021-05-18,-0.008120294470555955
987133.0349479024,2021-05-19,-0.0048698940872510255
995190.5523417317,2021-05-20,0.008162544569541685
994805.1055406071,2021-05-21,-0.00038730954611421176
1003808.7266256253,2021-05-24,0.009050638195232441
1003133.0404685932,2021-05-25,-0.0006731224177571882
1001950.5300084112,2021-05-26,-0.0011788171782575185
1003225.577396999,2021-05-27,0.0012725652119542907
1003935.1225146481,2021-05-28,0.0007072637835752182
1001469.3031749036,2021-06-01,-0.002456154072554173
1004454.7222943723,2021-06-02,0.0029810390692996958
997983.5039387166,2021-06-03,-0.006442518723864588
1006374.2398667065,2021-06-04,0.00840769000176289
1008162.938025192,2021-06-07,0.001777368783527633
1008396.1284895856,2021-06-08,0.00023130235758350715
1005485.2078708913,2021-06-09,-0.002886683651844635
1010435.1473048971,2021-06-10,0.004922936106128484
1014882.390540775,2021-06-11,0.004401314866906647
1015723.9724859617,2021-06-14,0.000829240858872593
1012007.4675655363,2021-06-15,-0.0036589713555046366
1002945.4905282438,2021-06-16,-0.008954456689031942
1006969.7876106336,2021-06-17,0.004012478365369887
997636.5125893477,2021-06-18,-0.009268674329775295
1013291.7945510596,2021-06-21,0.015692370682262702
1020938.142789501,2021-06-22,0.007546047722442273
1017288.3052905845,2021-06-23,-0.003574983973998802
1022617.1315809858,2021-06-24,0.005238265556271493
1027023.6857345618,2021-06-25,0.004309094789721746
1026204.7715049972,2021-06-28,-0.0007973664492254562
1033483.8564832075,2021-06-29,0.007093209055669458
1032538.0573667792,2021-06-30,-0.0009151561589425539
1038439.5088084257,2021-07-01,0.005715480799513228
1049467.3693053627,2021-07-02,0.010619646501692781
