account_value,date,daily_return
1056992.7187021943,2021-10-04,
1067064.0039634896,2021-10-05,0.00952824469184721
1072986.57055888,2021-10-06,0.005550338661403309
1081427.281221775,2021-10-07,0.00786655760146071
1080556.5195706368,2021-10-08,-0.0008051966750408646
1078735.395789341,2021-10-11,-0.0016853572657350435
1070501.6258918229,2021-10-12,-0.007632798487615555
1068124.440763115,2021-10-13,-0.0022206272939824245
1083013.0172803116,2021-10-14,0.013938990579187127
1088322.0856358719,2021-10-15,0.004902127925380473
1089543.8559529495,2021-10-18,0.001122618325221092
1101324.0795628738,2021-10-19,0.010812069239398259
1103927.8011738968,2021-10-20,0.0023641738697444126
1098133.2565524979,2021-10-21,-0.005249024995327645
1097091.6935146255,2021-10-22,-0.0009484851056621446
1099556.6396625442,2021-10-25,0.002246800483943101
1097543.6518428726,2021-10-26,-0.0018307268102981666
1099437.1922901077,2021-10-27,0.0017252529719939957
1110158.4392917557,2021-10-28,0.009751577513323673
1106644.1263988419,2021-10-29,-0.0031655958001416407
1110228.8001926346,2021-11-01,0.003239229042363956
1113875.0343082352,2021-11-02,0.0032842186358055248
1122048.1798313065,2021-11-03,0.007337578517636167
1124319.376749794,2021-11-04,0.0020241527586000174
1124786.9944255752,2021-11-05,0.0004159117822313263
1119623.9882114334,2021-11-08,-0.00459020795913323
1120130.8152530594,2021-11-09,0.00045267611891341986
1113473.1057727737,2021-11-10,-0.005943689245600736
1109597.4083545608,2021-11-11,-0.003480728360765406
1113332.0138767166,2021-11-12,0.0033657302135319256
1111793.4173534317,2021-11-15,-0.0013819745629404245
1115047.8269908829,2021-11-16,0.0029271711692611113
1118371.997465889,2021-11-17,0.0029811909359769295
1130134.7299564285,2021-11-18,0.010517728016431693
1134026.2372501297,2021-11-19,0.003443401207439356
1138055.8238857193,2021-11-22,0.003553345154835963
1143549.860029976,2021-11-23,0.004827562962155918
1147605.59775428,2021-11-24,0.003546620804271594
1122827.9190738602,2021-11-26,-0.02159076143311489
1131698.9267146988,2021-11-29,0.007900594107203673
1125367.23844413,2021-11-30,-0.005594852235964898
1120679.652090828,2021-12-01,-0.004165383701575265
1124483.9223430557,2021-12-02,0.0033946099093797866
1127568.3918369217,2021-12-03,0.0027430089773439192
1150380.6321132584,2021-12-06,0.02023135841824475
1166311.5715854568,2021-12-07,0.01384840723798808
1170721.8399570389,2021-12-08,0.003781380961167091
1174726.8713596268,2021-12-09,0.0034209931564399554
1190915.9534480972,2021-12-10,0.013781145628969371
1182570.626623909,2021-12-13,-0.007007485960722648
1182965.0371005936,2021-12-14,0.0003335195951978953
1199755.194933693,2021-12-15,0.01419328323874347
1186746.5418422623,2021-12-16,-0.010842756210903137
1170372.1222370071,2021-12-17,-0.013797739473363935
1167342.256235878,2021-12-20,-0.0025888056828780037
1178388.046660225,2021-12-21,0.009462340941862601
1187143.192187111,2021-12-22,0.007429764373204417
1191463.6118152542,2021-12-23,0.00363934161993007
1207087.2368991775,2021-12-27,0.013112968729376506
1210394.0351779861,2021-12-28,0.002739485745291592
1214849.222655098,2021-12-29,0.003680774481391591
1211729.7487743301,2021-12-30,-0.0025677868681927007
1215016.1178996963,2021-12-31,0.0027121304306430005
