account_value,date,daily_return
1049147.431774845,2021-07-06,
1057671.5163007125,2021-07-07,0.008124772808572045
1045402.9929112663,2021-07-08,-0.011599559220764832
1056741.432920925,2021-07-09,0.010845999185522981
1055402.7236187286,2021-07-12,-0.0012668276841347748
1056412.3279332274,2021-07-13,0.0009566057504921677
1067961.1016070861,2021-07-14,0.010932070147697814
1072892.7681702308,2021-07-15,0.0046178335107180946
1064976.6168493652,2021-07-16,-0.007378324801616709
1042568.0545439147,2021-07-19,-0.021041365557625147
1061123.3747076415,2021-07-20,0.017797706425835225
1065451.4537176513,2021-07-21,0.00407877077554919
1064739.1371549987,2021-07-22,-0.0006685584408065992
1079837.3718693617,2021-07-23,0.014180219536877203
1080690.4164151535,2021-07-26,0.0007899750166222574
1075775.4695588532,2021-07-27,-0.004547969318173584
1064689.7716158829,2021-07-28,-0.010304843581826817
1070944.1128863601,2021-07-29,0.00587433207044441
1069113.6612839012,2021-07-30,-0.0017091943271676513
1064725.4862543296,2021-08-02,-0.0041044981356817
1073574.283840538,2021-08-03,0.008310872333241681
1066310.9900701828,2021-08-04,-0.006765525105884573
1073257.2867112122,2021-08-05,0.0065143252819444
1076039.80050074,2021-08-06,0.002592587838890159
1073406.8353677443,2021-08-09,-0.002446903108760945
1077118.1297929,2021-08-10,0.0034574909557794076
1086350.5278585625,2021-08-11,0.0085713886065939
1092285.0707677612,2021-08-12,0.005462825079946221
1092334.4521424598,2021-08-13,4.5209237057308727e-05
1100892.1516511268,2021-08-16,0.007834321706032599
1090124.852731449,2021-08-17,-0.0097805211014802
1077235.198663456,2021-08-18,-0.011824016336932863
1077643.6263520545,2021-08-19,0.0003791443958620633
1088193.3806092567,2021-08-20,0.009789650306673447
1091461.4428345985,2021-08-23,0.0030031998756618883
1089019.7143189735,2021-08-24,-0.0022371184357036222
1090430.0459382362,2021-08-25,0.0012950469130346143
1082986.5391328163,2021-08-26,-0.006826212129009468
1088367.0821626014,2021-08-27,0.004968245527865456
1094297.7931001014,2021-08-30,0.005449182573324052
1094249.3503815955,2021-08-31,-4.4268314174922274e-05
1093817.7820374793,2021-09-01,-0.00039439671037111435
1101148.3718659705,2021-09-02,0.006701838230163348
1101485.6114137,2021-09-03,0.0003062616776683402
1097912.752618534,2021-09-07,-0.003243672689087984
1099388.440271122,2021-09-08,0.0013440846270054152
1096197.2723786659,2021-09-09,-0.002902675501726293
1084572.9339539832,2021-09-10,-0.010604239508331115
1092831.3156678504,2021-09-13,0.007614408819663243
1083554.1368071442,2021-09-14,-0.008489122454398923
1088526.47021669,2021-09-15,0.004588910918837508
1090399.8379475707,2021-09-16,0.0017210125634405937
1082288.1817389221,2021-09-17,-0.007439157569866239
1063652.160496643,2021-09-20,-0.017219093358606608
1066134.7501617433,2021-09-21,0.002334023995157475
1077474.0355562286,2021-09-22,0.010635883871869867
1085800.4750105285,2021-09-23,0.007727740232739366
1089652.9380163574,2021-09-24,0.0035480395288935984
1088578.11201622,2021-09-27,-0.0009863929721457554
1066525.8232093507,2021-09-28,-0.02025788371403603
1071451.7029403534,2021-09-29,0.0046186220940998
1059363.3908401185,2021-09-30,-0.011282181051242235
1069433.5319079133,2021-10-01,0.00950584205086491
