account_value,date,daily_return
1021288.3059150056,2021-07-06,
1024308.206033204,2021-07-07,0.0029569516273788565
1016206.0468588342,2021-07-08,-0.007909884082396124
1029123.5767487268,2021-07-09,0.01271152629904293
1033105.1479291848,2021-07-12,0.0038688951165970487
1033759.6619217653,2021-07-13,0.0006335405393076421
1035584.7352229432,2021-07-14,0.0017654715775861085
1041981.4740298624,2021-07-15,0.006176934237585252
1036317.8089832697,2021-07-16,-0.005435475762048281
1012886.813919488,2021-07-19,-0.02260985468036092
1028714.9722081079,2021-07-20,0.01562677889681563
1036818.8258152857,2021-07-21,0.007877647187133796
1040355.565466012,2021-07-22,0.0034111452865888126
1044980.042821969,2021-07-23,0.004445093109955778
1044340.9039822473,2021-07-26,-0.0006116277952981086
1042319.6976796045,2021-07-27,-0.0019353893876373762
1036557.1737500086,2021-07-28,-0.005528557065960116
1043131.6266957178,2021-07-29,0.0063425859298473775
1041942.0412884607,2021-07-30,-0.0011403981787276862
1040800.6956272974,2021-08-02,-0.0010954022545744957
1049048.107248391,2021-08-03,0.007924102717977943
1043249.8777256861,2021-08-04,-0.005527134058621486
1045571.0300770655,2021-08-05,0.0022249246330510175
1049162.2875080956,2021-08-06,0.0034347331053783403
1043533.5999813929,2021-08-09,-0.005364935047438291
1048770.4145794762,2021-08-10,0.005018347850205052
1052132.590692605,2021-08-11,0.0032058266198105034
1051391.5436688317,2021-08-12,-0.0007043285516755704
1054274.5956135644,2021-08-13,0.0027421296681464646
1062080.8837834252,2021-08-16,0.00740441646070189
1055609.726690377,2021-08-17,-0.006092904214598072
1046414.668363656,2021-08-18,-0.008710660857161767
1055065.7809086693,2021-08-19,0.008267384629213614
1064791.9989643944,2021-08-20,0.009218589240330033
1066669.8355542077,2021-08-23,0.0017635712811887583
1065836.5783978356,2021-08-24,-0.0007811762633552766
1064601.1707091646,2021-08-25,-0.001159096726186748
1059011.5431354647,2021-08-26,-0.005250442820738721
1063682.7970764437,2021-08-27,0.004410956586128112
1065884.230300168,2021-08-30,0.0020696331930676326
1062364.027262906,2021-08-31,-0.0033026129266127136
1060974.8512375155,2021-09-01,-0.0013076271313230414
1066404.9805595675,2021-09-02,0.005118056583262476
1065150.6130020418,2021-09-03,-0.001176258157447263
1057216.7534591951,2021-09-07,-0.007448579990472659
1055409.0216133394,2021-09-08,-0.0017098970858537843
1050617.1388122835,2021-09-09,-0.004540308736162624
1042147.5222122469,2021-09-10,-0.008061563329921917
1053017.3068992891,2021-09-13,0.01043017850675132
1046776.2113296785,2021-09-14,-0.0059268689400634456
1055792.7727424898,2021-09-15,0.008613647611802167
1054602.4036476412,2021-09-16,-0.001127464712375903
1050149.803511838,2021-09-17,-0.004222065226101024
1032821.043631772,2021-09-20,-0.01650122660797182
1033081.5683115701,2021-09-21,0.000252245712269783
1039872.4905146341,2021-09-22,0.0065734617782047255
1050557.0581721049,2021-09-23,0.010274882502356641
1052911.2656649332,2021-09-24,0.002240913498715136
1049718.1322725993,2021-09-27,-0.003032670934827064
1029644.6770153055,2021-09-28,-0.019122709840055374
1031651.4481449137,2021-09-29,0.0019489938368111304
1015607.2908530283,2021-09-30,-0.015551916609757632
1028135.9223332376,2021-10-01,0.012336098404419849
