account_value,date,daily_return
1000000.0,2021-04-06,
1000186.9138531724,2021-04-07,0.00018691385317248788
1000859.5255188373,2021-04-08,0.0006724859687212703
1002519.7637590829,2021-04-09,0.001658812448614988
1002350.4696656078,2021-04-12,-0.00016886858453568632
1001627.1709716765,2021-04-13,-0.0007216025889353883
1002433.4630509077,2021-04-14,0.0008049822355049585
1009854.4448484159,2021-04-15,0.007402966950965872
1013689.5520498205,2021-04-16,0.0037976831423267576
1009738.3933415839,2021-04-19,-0.0038977995780333785
1004325.6803423126,2021-04-20,-0.005360510242022887
1011035.8017344176,2021-04-21,0.006681220567632984
1001646.6126473319,2021-04-22,-0.009286702875386466
1008655.4765755621,2021-04-23,0.00699734201636848
1006721.2657804304,2021-04-26,-0.0019176129412378229
1006138.4535224882,2021-04-27,-0.0005789211748600254
1005100.6520807921,2021-04-28,-0.0010314698121941523
1013526.8307911993,2021-04-29,0.008383417812895644
1008705.5781479346,2021-04-30,-0.00475690677029339
1017005.020697293,2021-05-03,0.008227814665798583
1024158.7791947448,2021-05-04,0.007034142754326789
1030713.7010432364,2021-05-05,0.006400298451423314
1036420.885714028,2021-05-06,0.005537119245640376
1044295.1253081328,2021-05-07,0.007597530793370666
1046545.0512798011,2021-05-10,0.0021544924582543867
1029288.292653466,2021-05-11,-0.01648926494395253
1011612.0649350135,2021-05-12,-0.017173252474176892
1021136.2250718276,2021-05-13,0.0094148344676237
1028738.9394163826,2021-05-14,0.007445347797763402
1024927.3277859809,2021-05-17,-0.0037051301203433473
1017274.2101163643,2021-05-18,-0.0074669856702412885
1014054.2443520172,2021-05-19,-0.0031652879158106106
1018518.6280514153,2021-05-20,0.00440250975158718
1022351.1716763466,2021-05-21,0.003762860608905516
1028019.1947579811,2021-05-24,0.005544105820645573
1023641.7207336052,2021-05-25,-0.0042581637061810396
1023475.8799695672,2021-05-26,-0.00016201055572373502
1026287.9232390526,2021-05-27,0.002747542296325678
1032967.5481057289,2021-05-28,0.0065085291519311195
1032474.8162704551,2021-06-01,-0.0004770061132872705
1033011.1124430512,2021-06-02,0.0005194278486455595
1030939.7958709114,2021-06-03,-0.0020051251600199382
1036804.2090675057,2021-06-04,0.005688414803737496
1030321.6718004311,2021-06-07,-0.006252421826976273
1030318.3004129875,2021-06-08,-3.2721697853510534e-06
1025728.4775637672,2021-06-09,-0.0044547620355578355
1023998.3787621391,2021-06-10,-0.0016867025138439518
1019352.5248062981,2021-06-11,-0.004536973936870026
1019030.4454695252,2021-06-14,-0.00031596462355754085
1017592.4174166535,2021-06-15,-0.0014111728057438766
1010844.2616927078,2021-06-16,-0.006631491752932983
1002380.7821128662,2021-06-17,-0.008372684003437936
986296.1583819512,2021-06-18,-0.01604642069953799
1004131.6289784325,2021-06-21,0.01808328101545187
1003875.6757513778,2021-06-22,-0.00025490007452022567
1001551.3051625374,2021-06-23,-0.002315396861370056
1013396.4598271645,2021-06-24,0.01182680767682176
1015316.5393059701,2021-06-25,0.0018946972433009357
1009815.0305302934,2021-06-28,-0.0054185158644587395
1008742.6704343117,2021-06-29,-0.0010619371504289044
1015415.6119909867,2021-06-30,0.006615107848864987
1021077.7909676675,2021-07-01,0.00557621816113163
1028676.2124396638,2021-07-02,0.007441569623011235
